Compound	10776.Healthy	10850.Healthy	10543.Healthy	10246.Healthy	10156.Gastrectomy	10684.Healthy	10463.Healthy	10100.Healthy	10342.Gastrectomy	10357.Healthy	10234.Gastrectomy	10537.Healthy	10304.Healthy	10701.Healthy	10197.Healthy	10486.Healthy	10132.Healthy	10680.Gastrectomy	10036.Healthy	10487.Healthy	10166.Gastrectomy	10317.Healthy	10183.Healthy	10791.Gastrectomy	10319.Gastrectomy	10208.Healthy	10554.Gastrectomy	10465.Healthy	10784.Healthy	10341.Healthy	10114.Healthy	10558.Gastrectomy	10215.Healthy	10794.Healthy	10423.Gastrectomy	10207.Healthy	10112.Gastrectomy	10205.Gastrectomy	10354.Healthy	10741.Healthy	10632.Healthy	10107.Healthy	10696.Gastrectomy	10538.Gastrectomy	10623.Gastrectomy	10360.Gastrectomy	10258.Healthy	10673.Gastrectomy	10192.Gastrectomy	10657.Healthy	10064.Gastrectomy	10433.Gastrectomy	10025.Healthy	10037.Healthy	10257.Gastrectomy	10060.Healthy	10297.Gastrectomy	10378.Healthy	10244.Healthy	10291.Gastrectomy	10647.Healthy	10501.Gastrectomy	10250.Healthy	10519.Healthy	10540.Gastrectomy	10733.Healthy	10219.Healthy	10563.Gastrectomy	10369.Gastrectomy	10355.Gastrectomy	10058.Healthy	10176.Gastrectomy	10048.Healthy	10451.Gastrectomy	10751.Gastrectomy	10105.Healthy	10703.Gastrectomy	10599.Gastrectomy	10080.Healthy	10807.Healthy	10395.Gastrectomy	10742.Gastrectomy	10321.Gastrectomy	10302.Healthy	10810.Gastrectomy	10167.Gastrectomy	10659.Healthy	10231.Healthy	10690.Gastrectomy	10457.Gastrectomy	10698.Healthy	10782.Gastrectomy	10340.Healthy	10189.Gastrectomy	10226.Healthy	10106.Healthy
C03793_N6,N6,N6-Trimethyllysine	456.8962208	355.7786487	46.31456296	30.92807548	91	29.33570969	74.63414578	65.66865826	8.439684106	6.879998569	17.89739456	1500.745548	190.7892217	22.27777296	634	8.496029272000001	19.72408982	39	152.52635690000002	7.554804862	49	286.55068680000005	57.93800237	25	99	90.98996905	26	21.11975621	445.3384674	13.23549458	924.709986	5.4	199.3400199	39.22059763	414	122.0556023	29	7.079309822000001	168.3627085	379.0202392	3.528858249	495.2615296	22	24	48	98	673.4249705	40	12.95195081	552.8574882	55	31	35.86906787	48.72412347	162.9437269	1151.123097	6.318488297999999	23.07717613	38.8438797	88	89.12282389	26.19499334	407.8449283000001	28.16666903	160	29.95595979	22.62346648	10	24	28.46606389	80.00018291	20	719.0296422	43	18	22.53310257	40	248	531.0486855	0	200	85	89.44260782	12.67002012	35	21	475.6330595	69.78638570000001	17	82	47.96876171	37	13.05105164	6.619419616	15.95596401	162.6325376
C03794_Adenylosuccinate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C03795_N6-Methyl-2'-deoxyadenosine	0	4.2775086610000015	0	14.54357308	0	0	14.48404492	0	7.312953411	0	0	0	337.9560947	14.2591418	0	0	0	0	0	0	0	8.472907357	13.63132794	0	0	0	0	4.651665345	7.242197449	0	23.46882884	0	0	10.00943592	0	0	0	0	0	0	16.76938111	0	0	0	0	0	0	0	0	27.50431014	0	0	55.80305452	0	37.21608682	0	0	10.9057255	0	0	0	7.947063281	0	11.71380666	0	52.69972456	0	0	0	6.113724237	0	0	0	0	0	0	0	0	559.8248166000002	7.75459198	0	0	0	0	0	0	48.61731226	0	0	0	0	0	12.21830507	0	0	0
C03958_TRH	0	0	0	0	0	3.286514017	0	0	0	0	0	0	0	8.176711746	0	0	0	0	0	0	0	4.889684177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.255280449	0	0	111.7818675	0	0	0	0	0	0	0	0	9.94776975	0	0	0	0	0	0	0	0	0	0	18.7410878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.64979422	0	0	0	0	0	0	2.950939632	0	0
C03969_1-Amino-1-cyclopentanecarboxylate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C04037_Galacturonate 1-phosphate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173.208202	0	0	0	0	0	0	0	0	0	0	0	0	0	47.41601274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274.6805215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228.8501406	0	0	0	24.34128396	0	0	0	0	0	0	0	0	0	0	0	0	0
C04137_Octopine	94.80127497	6.737039392000001	0	0	0	63.735138600000006	30.42078291	17.12528685	29.40486202	0	0	530.9268134	23.75202743	0	0	0	216.2808327	0	0	0	159	0	38670.8958	0	0	24.68459244	0	28.04530689	9.760368192	12.5510347	46.28922326	0	0	14.32947089	0	0	0	0	0	205.8022691	0	18.41359065	0	0	19	0	0	0	23.98815044	5.597243797999999	22	0	14.29800007	28.82430753	0	0	7.2482532489999985	18.02966325	0	81	0	0	78.86446424	22.87413565	0	0	22.34682314	0	0	21.38657465	32.11942226	133	123.1036455	0	0	0	0	0	155.9035841	22039.83039	170	0	85.8161928	19.20134255	0	0	0	122.8026141	0	0	0	0	56.31740919	63.32340599	0	0
C04259_N-alpha,N-alpha-Dimethylhistidine	6.047326128	8.300797314	0	12.26237325	0	62.49365968	9.855282947	11.409644	0	0	2.661144511	2.348651083	0	0	0	8.866703672	0	0	0	7.289456417	0	0	0	0	0	0	0	0	0	0	8.844651855	0	8.811323973	0	0	31.34457415	0	5.9407060760000014	0	47.25787686	7.82767442	0	0	0	0	0	10.26605708	0	0	7.8517124260000015	0	0	12.16290676	0	57.91666039999999	8.707891415	0	0	21.61647735	0	23.93493291	0	0	0	0	0	17.862973620000002	0	0	0	23.89911660000001	0	16.81685592	0	0	24.06441525	31	0	0	0	13	0	0	0	0	0	0	42.02228789	0	0	0	0	0	0	47.60634835	0
C04294_4-Methyl-5-thiazoleethanol	0	0	0	0	0	0	0	0	0	0	1.882695354	0	0	0	0	0	0	32	0	4.214521761	0	0	0	0	0	0	0	5.185468441	0	0	0	0	0	0	0	0	11	1.597387785	0	0	0	0	0	0	0	0	1.341042663	0	2.696147041	6.774384402000001	0	0	0	0	0	0	0	0	0	0	0	0	3.943413303	0	0	0	0	0	8.5	0	0	0	0	0	0	0.5151185433	0	0	1.50368379	3.608867754	0	0	0	0	0	0	0	0	0	0	3.3291831910000003	0	0	0	0	0
C04483_DCA	16666.535180000006	2448.408013	4174.092932000001	479.3818903	1217	2176.759726	861.2321394999999	1032.83495	2918.578292	600.5229751	2765.682354	444.4588443	1422.240461	27.58304366	0	10.29707123	96.80921602	5674	1557.337397	981.9546309	4927	846.626751	783.8949926	3770	10931	896.0849575	2793	3604.935266	1122.332591	1420.736546	1045.53002	6000	886.7689816	17.07179248	638	2890.816909	4638	5047.807775	2489.081357	4644.493272	2692.951586	682.8826047	2355	6775	724	5857	661.9812794	850	3565.807012	1267.810106	1292	2028	2746.143771	4964.513829	4870.696934000001	1064.577835	1022.314439	525.8682444	3065.343206	5271	867.4390020999997	3347.498875	6452.371372	795.0270677999997	6827	1114.144776	768.3256643999997	6685	2652	3371.450544	512.8955752	1807	1606.314591	12513	1344	808.0155686	2896	23903	378.6516407	3719.0077	382	2400	1818.05549	28.27898488	2784	893	155.0356054	3197.394431	2554	0	7.425935989	1707	1213.274936	1994.2289920000003	793.7716669	1275.871252
C04501_N-Acetylglucosamine 1-phosphate	79.69400781	63.59610193	69.23915088	0	128	50.67941992	132.8029827	0	32.87050647	114.05314009999998	0	48.78846897	35.24782043	56.22383298	0	59.6185385	0	0	0	0	0	42.86796681	22.23224687	48	0	169.9230517	0	37.73676889	71.89274165	65.75337344	119.9090036	0	46.71896641	58.23702158	0	158.8457715	0	64.37950388	221.1389577	50.91357851	51.14217674	51.15076533	0	0	89	0	0	0	107.4532213	111.1457716	50	0	85.26677771	133.46155430000002	40.03731712	0	29.48549753	28.06308061	41.33283733	0	84.75077771	0	147.5806447	57.84156413	206	230.75030440000003	116.5991548	0	0	65.68420768	13.72712475	0	78.73177175	0	0	65.77661617	0	0	0	17.43276181	0	0	84.30297878	136.5283981	48	0	65.99182905	75.28565298	0	0	80.38507345	0	42.93029664	62.22331970000001	68.28796918	53.90609671
C04548_Synephrine	0	4.882830423	0	0	0	0	0	5.633769484	0	0	0	0	6.580420829	0	0	4.283595723	0	0	0	4.410437639	0	0	0	0	0	0	0	0	0	3.5164280110000004	0	0	0	9.235582245	0	0	4.8	0	0	0	0	0	0	0	0	0	2.730584062	0	5.244749095	0	0	0	0	20.50889016	0	4.465655621	0	0	0	0	0	3.1088949510000004	0	0	0	0	0	0	0	0	0	0	0	0	0	2.125350744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.616511342000001	29.51799092	3.744929203
C04677_AICAR	0	0	0	0	0	0	52.98367318	0	0	0	0	0	0	55.21152109	0	0	0	0	0	0	0	0	0	0	172	130.214355	0	0	0	0	0	0	0	0	0	0	0	0	66.77403156	0	0	0	0	0	0	0	0	0	0	72.10684884	0	0	0	0	0	0	0	0	0	0	49.55883777	0	0	0	0	0	0	0	0	21.71830965	0	0	0	0	0	0	0	0	206.4287826	4.850061909	0	0	87.02018346	0	0	0	91.04083992	0	0	0	129.78876100000002	0	0	0	0	0
C04874_7,8-Dihydroneopterin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.82357637	0	13.58476664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.89808693	0	0
C05122_Taurocholate	3828.808726	2571.703409	44.51431832	379.8371292	0	636.4127063	155.99715580000003	0	60.28427695	404.7732657	0	0	285.8419694	0	0	0	4643.58379	0	0	0	0	11.02825324	346.4075901	0	1245	0	328	0	105.7850022	167.8161334	305.6229132	0	0	76.17690389	145	944.3138014	0	0	6339.670628	9695.268017	293.3211661	583.5702045	0	0	45	0	220.0756576	0	19.84417557	599.9992612000002	0	0	160.47200619999995	328.7525342	14.20993732	106.3674826	15.206841399999998	0	116.7885121	0	661.9851404	0	2696.997274	0	0	415.5353218	0	0	0	52.19674783	845.8216789999999	0	397.5705499	0	3400	0	0	475	183.306752	3280.343671	0	11992	0	179.9591371	0	50	1144.091743	0	0	0	28.69676554	0	81.26785964	0	43.22649406	118.7084993
C05123_Isethionate	70.28543227	0	0	0	0	29.94001415	235.0448565	604.5964244	0	135.342325	0	522.7532624	0	0	2821	0	0	0	0	0	0	0	146.33866630000003	0	0	0	0	0	60.63267467	0	0	0	0	253.0335286	0	0	0	0	1122.334235	0	0	0	0	0	306	0	0	327	0	0	0	0	0	0	0	1251.242993	0	0	180.6716334	0	0	0	0	0	0	45.40298908	0	0	0	0	0	0	297.5189297	0	0	0	0	276	105.7154087	324.7714163	3142	0	0	373.0450432	0	0	87.73508693	0	0	0	0	0	328.2719155	0	130.2721591	0
C05127_1-Methylhistamine	68.9900459	21.27452392	16.90731024	0	24	13.47963377	18.3919128	32.27103886	23.85430046	8.932052088999999	130.0911208	14.81622026	6.748581815	127.4316188	5.6	1.7513787730000001	0	2.6	0	1.60557118	19	19.70469223	6.248578297000001	2.2	9.9	75.46937661	0	0	7.693130107000001	0	5.022126753	52	22.71827336	5.457444906	16	13.52407236	0	4.742650549	9.494639666	8.962616913	5.878404807000001	2.189544814	0	0	16	5.9	4.682072713999999	0	1.908335178	10.15240988	66	1.6	95.83724878	0	7.326761367	8.366920008	0	7.372050792	7.058915271	7.2	7.425807496	36.95301129999999	27.23194029	12.41531217	2.1	0	16.44927895	3.5	5.7	13.75496328	77.30426385	9.2	0	6.9	0	7.873835442000001	46	0	0	9.066399643	4.7	0	17.53950801	8.67170471	91	9.5	54.66176564	8.900835823	20	1.9	3.165886214	8.8	0	2.036388761	26.06226848	4.511010514
C05135_4-(beta-Acetylaminoethyl)imidazole	970.0831201	66.13937764	24.98185093	14.97300313	163	0	56.36873667	73.0564942	0	64.43040458	309.4460965	47.77751885	0	83.57813856	0	15.60134781	2.4339555180000003	18	12.23638782	86.05392843	144	96.23495238	13.48062758	25	30	113.6138788	0	10.07463693	13.298944	77.29299495	26.9773334	232	53.24043514	33.71238118	59	10.80462601	16	13.90167833	12.71938925	9.005237313	0	6.279670904	21	0	184	40	31.569435700000003	50	8.78787793	50.58903857	167	12	323.0392904	6.019538569	85.63562949	26.16051038	0	21.48950855	36.24885989	43	52.71872245	88.73853889	169.0515706	155.836182	0	5.989585458	56.70791236	24	54	23.86650071	249.2945907	171	6.721872433	177	31	6.276557404	57	0	5.461400299	146.9807989	67	0	77.18862155	116.6348474	64	92	154.34788830000005	70.88194965	184	34	6.712045822	355	20.7983945	0	41.65848487	41.29674487
C05145_3-Aminoisobutyrate	76.21575244	56.51415622	78.99744676	131.4266189	55	0	1065.351634	235.2575235	14.32983563	35.90279925	11.77442073	209.3817042	106.7290375	0	0	0	15.57091786	67	198.5977636	413.3108745	55	0	123.7300231	0	111	52.78077659	22	7.808375719	159.9046399	18.16383499	204.9654329	326	8.472951878	151.9753446	32	17.96551176	848	7.889454832	247.6330916	24.57702249	4.35574863	10.5564543	91	162	131	78	301.4618385	17	0	99.60994439	24	15	277.9648935	276.56435510000006	341.8092785	121.09488290000002	0	78.50721083	38.2545008	75	13.10097484	19.01532198	260.0669795	12.98093847	100	84.25528372	99.77690181	110	59	35.13676949	110.3064465	19	16.15166562	83	21	6.637645934	0	1487	27.72096156	63.02085704	63	69	65.30803751	18.97860139	0	15	93.4209933	104.3720969	122	98	47.75016696	11	51.71444122	6.124408055	20.07062626	34.81554646
C05198_5'-Deoxyadenosine	0	0	0	0	0	0	0	0	0	0	0	0	8.809639461	0	0	5.748433071	0	0	0	5.338987949	0	0	0	0	0	8.232326386	0	0	0	10.68102996	0	0	0	5.324355937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.656641695	0	14.59564252	0	0	0	0	0	0	8.552137417	0	0	0	0	0	0	5.865198587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C05332_Phenethylamine	5.441335869	258.9278566	29.92302016	35.42871029999999	56	0	13.66624459	30.75191603	0	0	0	32.38070801	30.05306103	0	0	0	6.200990401	0	0	0	0	0	207.1086033	0	0	17.69617147	0	0	57.81933027	0	12.30490686	0	0	0	0	0	98	0	0	31.31871694	0	38.16000597	0	0	0	35	7.467938452	0	0	49.64953782	29	0	0	0	0	0	0	0	33.57530458	0	10.60576493	0	0	0	0	0	7.680363985	0	0	0	0	0	0	0	0	0	0	0	68.50537104	46.22336651	0	0	0	0	0	0	36.8004088	74.62093294	0	0	0	0	0	0	0	0
C05341_beta-Ala-Lys	97.94544193	37.96999615	78.07791847	0	0	28.98618312	18.61188382	0	29.68446163	10.58252359	0	88.77837452	39.92611903	24.54695088	1.4	0	0	0	0	37.99596955	0	0	21.01055702	0	0	0	0	14.80839974	32.49982017	28.58771968	0	0	0	23.98522589	0	0	0	19.01551173	45.06574601	242.5044031	25.64398482	0	0	0	0	0	0	2.5	25.79567472	24.95362908	0	0	0	0	20.79369865	0	0	16.36771226	0	0	40.09560744	30.45165361	0	16.20277777	0	44.62783856	0	0	0	20.33014777	0	0	0	0	0	0	0	0	0	15.04038743	0	0	167.5209147	0	0	0	0	0	0	0	36.71506244	1.4	42.74611408	29.10912932	0	0
C05382_S7P	0	34.5108574	0	0	0	0	66.02530415	0	0	0	0	0	48.66499102	70.49683591	0	0	0	0	0	0	0	77.50011773	0	0	0	0	0	0	97.07907646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137.3853007	0	0	0	0	0	0	0	0	108.4469101	0	0	100.474706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161.07342240000003	0	0	0	0	0	0	0	0	0	0	0	0	0
C05512_2'-Deoxyinosine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C05562_4-Hydroxymethylimidazole	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.10444618	0	0	0	19.84458628	0	0	0	0	0	0	0	0	0	4.822818896	0	0	0	0	0	0	0	0	0	0	0	0	5.985570261	0	0	0	0	0	0	4.580973471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.015174514	0
C05568_beta-Imidazolelactate	79.92341357	0	0	0	0	0	65.99156019	259.1905888	5.54643817	0	0	308.91069510000005	0	0	731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204.5313497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144.2389735	0	0	0	0	0	0	0	0	57.43606909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C05582_Homovanillate	0	0	0	0	1338	0	0	0	138.4200253	0	0	2477.529937	0	0	0	0	0	1327	0	157.0944019	2586	0	367.2013054	0	475	0	0	145.1126869	0	0	180.10245569999995	1130	422.0856446	0	10859	387.8886868	303	0	0	0	0	0	1061	899	0	558	180.21362230000005	0	0	1627.406514	1378	0	0	0	0	0	0	4483.418432	0	1298	0	0	16037.41801	0	3876	0	1050.048268	342	2202	548.7581587000002	0	203	0	959	0	0	0	1637	0	0	10735	0	228.4877919	0	0	0	15371.90637	314.2436055	552	3295	0	0	637.3655122	0	1052.625757	0
C05584_4-Hydroxy-3-methoxymandelate	0	26.32808234	0	0	0	0	101.9334021	2463.332005	0	0	0	187.2469482	0	0	0	0	0	0	2052.975282	0	0	0	217.79519080000003	0	0	0	0	0	101.8705419	0	56.25012965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.55262586	0	0	1234.806659	0	120.5063803	1436.807694	23.31524874	48.50501105	0	0	0	0	0	0	0	22.43138138	0	0	0	52.15290007	420.9014751	0	0	0	0	0	0	0	250.9222927	372.5621771	0	0	49.00122823	0	0	0	134.12392490000002	0	0	0	0	0	0	0	97.03386622	0
C05587_3-Methoxytyramine	0	0	0	0	0	0	0	0	3.14732157	0	93.03531384	0	0	0	0	0	0	0	0	0	0	0	17.98371469	0	0	0	0	6.605487976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.126707501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C05598_Phenaceturate	0	0	17.05647283	128.7435689	0	0	24.85023984	0	0	0	0	0	0	92.99555965	0	0	750.5250065	0	0	255.7061362	0	0	411.2193824	0	0	0	0	0	0	0	116.1971517	0	0	0	0	0	0	0	0	0	0	141.32378630000005	0	0	0	0	165.4008808	0	0	0	0	0	471.561295	0	0	695.2864741000003	0	241.42848430000004	0	0	0	76.96438473	0	0	0	0	0	0	0	0	79.48952146	0	0	0	0	0	0	0	112.6839633	20.32095784	0	0	0	0	0	0	140.0961148	0	0	0	73.37442135	0	0	0	0	0
C05607_3-Phenyllactate	0	0	0	0	2768	0	33.22059333	0	0	0	0	0	0	0	0	0	0	781	0	0	2238	0	312.0324679	0	492	0	0	0	476.0771602	0	125.0862385	1208	0	0	0	0	823	0	0	0	0	0	692	614	0	2113	0	135	0	248.9177063	1637	127	0	0	0	421.8321595	0	86.20098433	0	732	0	0	0	0	3023	0	0	386	2144	0	183.1691898	251	0	874	0	0	0	1343	706.4213069	0	428	0	0	0	0	0	280.2772444	311.7812619	277	1327	83.27475776	0	0	0	0	0
C05629_3-Phenylpropionate	0	0	271.6155485	0	0	1662.404401	0	0	777.4145257	971.2037617	0	351.93161769999995	0	0	0	312.3719988	483.7669535	890	558.5072917	101.20268459999998	1117	3297.278378	1453.676747	0	1688	0	409	745.9819243	0	503.75410580000016	417.3650174	1131	1850.518249	0	0	1910.37307	598	918.2291988	987.3340771	389.0647659	1103.419958	0	170	278	937	2790	0	0	1581.071717	643.0100986000001	106	0	628.8053232000002	0	0	0	1152.564019	975.6879516	967.2125327	1391	2155.705728	471.098694	830.6997485	5432.162026	762	0	321.0963248	1617	447	3680.699105	915.3373104	5426	437.8956591	426	0	665.1748808	0	0	0	0	0	0	1867.501434	500.9653362	641	356	360.4828327	486.7247533	1624	745	4923.040298	3775	101.1728297	572.9239471	3773.070884	1147.721028
C05635_5-Hydroxyindoleacetate	122.740237	0	250.6626976	74.20224538	177	78.57371043	332.8000158000001	255.7229934	781.2060418	659.8940039	227.79874930000005	177.6994142	315.7775443999999	152.8455742	334	297.0304887000001	0	0	114.9719504	435.4320628	160	84.48836758	766.7525958	134	0	204.4448075	66	604.5423301	89.89562221	628.2506654	0	296	0	0	265	201.7334196	270	358.28770330000015	187.1395789	86.80345121	146.6788382	0	305	233	0	286	392.8186836	0	302.3054072	80.88197154	0	203	260.04715730000004	124.7004936	614.2246818	164.9282238	324.5730816	807.491631	329.7212176000001	0	0	211.8314995	374.1164039	622.3469207	56	59.44315517	1327.130865	0	961	656.963726	170.2498911	204	287.1185187	190	0	322.1155864	478	0	0	58.35947183	422	0	396.3980062	124.7056275	277	36	127.0183132	317.0991139	390	606	134.9925938	0	1157.261269	550.697032	595.0104968999998	0
C05659_5-Methoxytryptamine	0	0	4.534989454	5.958039187000001	0	0	0	0	0	5.073022933	13.270652300000002	56.86466172	10.43385821	0	0	5.300839727	0	0	0	13.60952892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.5991462	20.07573077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.132759132999999	0	9.057752705	0	0	0	0	14.3586851	8.934425921	10.07200544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.965639459	0	0	0	0	0	0	0	0	0	11.71725016	0	0
C05660_5-Methoxyindoleacetate	72.97453947	0	46.96235895	0	0	71.5018967	709.2401002	234.9085077	333.4464985	0	62.18973404	0	0	98.44810229	0	0	653.2811822000001	0	579.4548794	0	0	0	136.3940456	0	0	190.5226763	0	548.7539697999998	0	0	117.47058909999998	0	78.14310487	0	0	228.3432051	0	0	2259.664356	44.76998786	78.48179752	0	0	0	0	0	65.17779848	0	58.2000593	233.6654902	0	0	0	46.84999193	151.4989638	724.3594	72.15122908	177.9602707	0	0	96.65510891	0	0	0	0	52.23214455	192.2677707	0	0	329.4893135	48.18679174	0	0	0	0	59.01450898	0	0	550.4182177	0	0	0	98.93897424	0	0	0	117.0736702	112.8224676	0	0	100.6791216	0	194.367184	78.07964782	0	328.1381044
C05670_3-Aminopropionitrile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C05672_2-Amino-3-phosphonopropionate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C05682_Phosphonoacetate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C05771_Isopropanolamine	248.6957853	255.3312897	38.80392135	190.276778	310	19.20591081	95.28898915	266.19446	20.78551412	29.16575662	19.10713749	101.7121812	534.6292804	27.12412185	164	10.2072912	23.5527542	24	37.46149711	83.82668817	84	24.79990211	174.2227584	12	58	67.62171311	0	34.08095377	563.7189704	256.7707934	274.3645293	90	24.45784817	20.65696218	41	145.4464122	199	16.41052929	17.55478096	69.27637692	156.712268	47.12241209	38	35	108	72	49.11045422	0	22.94977315	659.6590502	273	16	245.2652406	169.2680036	645.9449314	182.7248226	6.3059289210000005	251.801136	274.3848449	106	47.13263127	14.28063045	31.77059828	46.64523147	198	24.63036059	211.606151	23	39	42.07862019	150.46715869999997	622	46.87044253	37	0	22.56092297	22	156	21.36803927	401.7135991	623	23	28.04359394	66.18204032	14	19	432.015768	70.50788411	27	36	49.95209279	12	43.56290666	9.453325483	96.02616401	41.65561407
C05824_Cysteine S-sulfate	200.5979174	0	37.90493942	0	0	0	0	0	0	0	0	0	0	0	71	0	69.43371594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.20364299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.4214128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C05829_N-Carbamylglutamate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C05852_2-Hydroxyphenylacetate	0	0	0	0	0	0	0	0	6730.775165000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6044.834275	0	0	0	0	0	0	0	0	0	0	0	14817.437869999998	0	0	0	0	0	0	0	0	0	0	0	0	2260.3769190000007	0	0	0	0	0	0	0	0	0	0	0	0	0
C05942_Pyrrole-2-carboxylate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
